"urlThumbnailTeam","slugTeam","ZOff","ZDef"
"https://stats.nba.com/media/img/teams/logos/ATL_logo.svg","ATL",-0.0505780073537845,-0.172685199488078
"https://stats.nba.com/media/img/teams/logos/BKN_logo.svg","BKN",1.69323090290354,1.75824930387864
"https://stats.nba.com/media/img/teams/logos/BOS_logo.svg","BOS",0.968531096043353,1.61696141338839
"https://stats.nba.com/media/img/teams/logos/CHA_logo.svg","CHA",-1.02439337282216,1.00471388793065
"https://stats.nba.com/media/img/teams/logos/CHI_logo.svg","CHI",0.651474930542021,0.910521960937151
"https://stats.nba.com/media/img/teams/logos/CLE_logo.svg","CLE",-1.5679182279673,0.8634259974404
"https://stats.nba.com/media/img/teams/logos/DAL_logo.svg","DAL",-0.594102862498923,1.00471388793065
"https://stats.nba.com/media/img/teams/logos/DEN_logo.svg","DEN",-0.594102862498924,-0.83202868844257
"https://stats.nba.com/media/img/teams/logos/DET_logo.svg","DET",-1.34144953832349,0.957617924433899
"https://stats.nba.com/media/img/teams/logos/GSW_logo.svg","GSW",0.221184420218785,-0.21978116298483
"https://stats.nba.com/media/img/teams/logos/HOU_logo.svg","HOU",-0.20910609010445,-0.643644834455572
"https://stats.nba.com/media/img/teams/logos/IND_logo.svg","IND",-0.186459221140069,0.156986544989163
"https://stats.nba.com/media/img/teams/logos/LAC_logo.svg","LAC",1.2629403925803,1.19309774191765
"https://stats.nba.com/media/img/teams/logos/LAL_logo.svg","LAL",-0.390281041819496,-1.7268519948808
"https://stats.nba.com/media/img/teams/logos/MEM_logo.svg","MEM",-1.00174650385778,0.392466362472908
"https://stats.nba.com/media/img/teams/logos/MIA_logo.svg","MIA",0.810003013292687,0.816330033943651
"https://stats.nba.com/media/img/teams/logos/MIL_logo.svg","MIL",0.447653109862594,-2.0094277758613
"https://stats.nba.com/media/img/teams/logos/MIN_logo.svg","MIN",-1.0923339797153,-0.926220615436066
"https://stats.nba.com/media/img/teams/logos/NOP_logo.svg","NOP",-1.70379944175358,-0.78493272494582
"https://stats.nba.com/media/img/teams/logos/NYK_logo.svg","NYK",-1.27350893143035,-0.26687712648158
"https://stats.nba.com/media/img/teams/logos/OKC_logo.svg","OKC",-0.23175295906883,-0.17268519948808
"https://stats.nba.com/media/img/teams/logos/ORL_logo.svg","ORL",1.24029352361592,0.0627946179956652
"https://stats.nba.com/media/img/teams/logos/PHI_logo.svg","PHI",0.198537551254405,-1.20879639641656
"https://stats.nba.com/media/img/teams/logos/PHX_logo.svg","PHX",-0.0732248763181641,-0.0313973089978326
"https://stats.nba.com/media/img/teams/logos/POR_logo.svg","POR",0.583534323648878,-1.53846814089381
"https://stats.nba.com/media/img/teams/logos/SAC_logo.svg","SAC",0.674121799506401,-0.0313973089978326
"https://stats.nba.com/media/img/teams/logos/SAS_logo.svg","SAS",1.48940908222411,0.863425997440402
"https://stats.nba.com/media/img/teams/logos/TOR_logo.svg","TOR",1.24029352361592,-1.35008428690681
"https://stats.nba.com/media/img/teams/logos/UTA_logo.svg","UTA",-1.31880266935911,-0.21978116298483
"https://stats.nba.com/media/img/teams/logos/WAS_logo.svg","WAS",1.17235291672278,0.533754252963157
